"","ccode","statename","stateabb","year","imports","exports","alt_imports","alt_exports","source1","source2","version"
"6749",368,"Lithuania","LIT",1920,7.23169994354248,5.51999998092651,NA,NA,1,1,4
"6750",368,"Lithuania","LIT",1921,9.52999973297119,5.76000022888184,NA,NA,1,1,4
"6751",368,"Lithuania","LIT",1922,7.48000001907349,7.67999982833862,NA,NA,1,1,4
"6752",368,"Lithuania","LIT",1923,15.6599998474121,14.6800003051758,NA,NA,1,1,4
"6753",368,"Lithuania","LIT",1924,20.6499996185303,26.6499996185303,NA,NA,1,1,4
"6754",368,"Lithuania","LIT",1925,24.8958625793457,23.8898525238037,NA,NA,1,1,4
"6755",368,"Lithuania","LIT",1926,24.0699996948242,25.3299999237061,NA,NA,1,1,4
"6756",368,"Lithuania","LIT",1927,26.5599994659424,24.5900001525879,NA,NA,1,1,4
"6757",368,"Lithuania","LIT",1928,29.1091003417969,25.6881008148193,NA,NA,1,1,4
"6758",368,"Lithuania","LIT",1929,30.6168994903564,32.9686012268066,NA,NA,1,1,4
"6759",368,"Lithuania","LIT",1930,31.2415008544922,33.3739013671875,NA,NA,1,1,4
"6760",368,"Lithuania","LIT",1931,27.7999992370606,27.2999992370606,NA,NA,1,1,4
"6761",368,"Lithuania","LIT",1932,16.7000007629394,18.9099998474121,NA,NA,1,1,4
"6762",368,"Lithuania","LIT",1933,14.2200002670288,16.0200004577637,NA,NA,1,1,4
"6763",368,"Lithuania","LIT",1934,21.8081760406494,23.1446533203125,NA,NA,1,1,4
"6764",368,"Lithuania","LIT",1935,22,26,NA,NA,1,1,4
"6765",368,"Lithuania","LIT",1936,26.2794609069824,32.0707054138184,NA,NA,1,1,4
"6766",368,"Lithuania","LIT",1937,35.8080825805664,35.0673408508301,NA,NA,1,1,4
"6767",368,"Lithuania","LIT",1938,38,39,NA,NA,1,1,4
"6768",368,"Lithuania","LIT",1939,23.4699993133545,25.7999992370606,NA,NA,1,1,4
"6769",368,"Lithuania","LIT",1940,NA,NA,NA,NA,NA,NA,4
"6770",368,"Lithuania","LIT",1991,NA,NA,NA,NA,NA,NA,4
"6771",368,"Lithuania","LIT",1992,610.061498515368,689.233269213088,NA,NA,2,2,4
"6772",368,"Lithuania","LIT",1993,1386.55697514553,1158.6908530244,NA,NA,2,2,4
"6773",368,"Lithuania","LIT",1994,2353.3127,2028.8493,NA,NA,2,2,4
"6774",368,"Lithuania","LIT",1995,3648.567,2705.6764,NA,NA,2,2,4
"6775",368,"Lithuania","LIT",1996,4404.3984,3281.1074,NA,NA,2,2,4
"6776",368,"Lithuania","LIT",1997,5643.387,3862.5086,NA,NA,2,2,4
"6777",368,"Lithuania","LIT",1998,5793.7759,3710.7789,NA,NA,2,2,4
"6778",368,"Lithuania","LIT",1999,4834.5802,3003.8417,NA,NA,2,2,4
"6779",368,"Lithuania","LIT",2000,5456.6247,3810.0037,NA,NA,2,2,4
"6780",368,"Lithuania","LIT",2001,6353.4434,4583.8293,NA,NA,2,2,4
"6781",368,"Lithuania","LIT",2002,7709.4028,5476.8962,NA,NA,2,2,4
"6782",368,"Lithuania","LIT",2003,9803.8135,7162.4232,NA,NA,2,2,4
"6783",368,"Lithuania","LIT",2004,12379.1384,9296.6704,NA,NA,2,2,4
"6784",368,"Lithuania","LIT",2005,15488.2008,11764.1799,NA,NA,2,2,4
"6785",368,"Lithuania","LIT",2006,19413.0624,14153.5245,NA,NA,2,2,4
"6786",368,"Lithuania","LIT",2007,24455.908,17169.6012,NA,NA,2,2,4
"6787",368,"Lithuania","LIT",2008,31267.0831,23746.0754,NA,NA,2,2,4
"6788",368,"Lithuania","LIT",2009,18339.9252,16494.0933,NA,NA,2,2,4
"6789",368,"Lithuania","LIT",2010,23166.0077,20242.5577,NA,NA,2,2,4
"6790",368,"Lithuania","LIT",2011,31501.0046,27546.0055,NA,NA,2,2,4
"6791",368,"Lithuania","LIT",2012,31752.0742,29208.5404,NA,NA,2,2,4
"6792",368,"Lithuania","LIT",2013,34595.4117,32190.0222,NA,NA,2,2,4
"6793",368,"Lithuania","LIT",2014,34981.5586,31971.2548,NA,NA,2,2,4
"6794",369,"Ukraine","UKR",1991,NA,NA,NA,NA,NA,NA,4
"6795",369,"Ukraine","UKR",1992,1941.48580873028,1511.36379682937,NA,NA,2,2,4
"6796",369,"Ukraine","UKR",1993,4164.7756867007,4112.04985014839,NA,NA,2,2,4
"6797",369,"Ukraine","UKR",1994,11082.4034144442,9531.06892624161,NA,NA,2,2,4
"6798",369,"Ukraine","UKR",1995,20077.4136202813,15104.2744622965,NA,NA,2,2,4
"6799",369,"Ukraine","UKR",1996,17586.2,14400.7,NA,NA,2,2,4
"6800",369,"Ukraine","UKR",1997,17113.8,14233.7,NA,NA,2,2,4
"6801",369,"Ukraine","UKR",1998,14675.5,12637.1,NA,NA,2,2,4
"6802",369,"Ukraine","UKR",1999,11844.3,11582.5,NA,NA,2,2,4
"6803",369,"Ukraine","UKR",2000,13954.7,14578.6,NA,NA,2,2,4
"6804",369,"Ukraine","UKR",2001,15777.12801,16263.546,NA,NA,2,2,4
"6805",369,"Ukraine","UKR",2002,16976.71685,17957.09485,NA,NA,2,2,4
"6806",369,"Ukraine","UKR",2003,24091.13719,24271.12191,NA,NA,2,2,4
"6807",369,"Ukraine","UKR",2004,28995.20259,32634.17079,NA,NA,2,2,4
"6808",369,"Ukraine","UKR",2005,36153.29277208,33967.15669869,NA,NA,2,2,4
"6809",369,"Ukraine","UKR",2006,44962.2848,38117.5299,NA,NA,2,2,4
"6810",369,"Ukraine","UKR",2007,60073.2598,49248.0596,NA,NA,2,2,4
"6811",369,"Ukraine","UKR",2008,85533.2532,66883.0611,NA,NA,2,2,4
"6812",369,"Ukraine","UKR",2009,45462.89471,39824.66617,NA,NA,2,2,4
"6813",369,"Ukraine","UKR",2010,60739.978683,51432.556499,NA,NA,2,2,4
"6814",369,"Ukraine","UKR",2011,82606.930234,68411.557444,NA,NA,2,2,4
"6815",369,"Ukraine","UKR",2012,84658.0599,68809.8106,NA,NA,2,2,4
"6816",369,"Ukraine","UKR",2013,76963.965016,63308.213126,NA,NA,2,2,4
"6817",369,"Ukraine","UKR",2014,54381.743909,53911.031359,NA,NA,2,2,4
"6818",370,"Belarus","BLR",1991,NA,NA,NA,NA,NA,NA,4
"6819",370,"Belarus","BLR",1992,3402.505,3445.678,NA,NA,2,2,4
"6820",370,"Belarus","BLR",1993,2474.038,1940.355,NA,NA,2,2,4
"6821",370,"Belarus","BLR",1994,2978.314,2458.67,NA,NA,2,2,4
"6822",370,"Belarus","BLR",1995,5504.787,4641.168,NA,NA,2,2,4
"6823",370,"Belarus","BLR",1996,6939.291,5680.6875,NA,NA,2,2,4
"6824",370,"Belarus","BLR",1997,8639.422,7206.6039,NA,NA,2,2,4
"6825",370,"Belarus","BLR",1998,8530.293,7069.725,NA,NA,2,2,4
"6826",370,"Belarus","BLR",1999,6673.7433,5916.0771,NA,NA,2,2,4
"6827",370,"Belarus","BLR",2000,8646.2525,7331.5883,NA,NA,2,2,4
"6828",370,"Belarus","BLR",2001,8292.8934,7457.226,NA,NA,2,2,4
"6829",370,"Belarus","BLR",2002,9092.3411,8020.8067,NA,NA,2,2,4
"6830",370,"Belarus","BLR",2003,11558.0067,9943.2875,NA,NA,2,2,4
"6831",370,"Belarus","BLR",2004,16345.4522999992,13751.6715,NA,NA,2,2,4
"6832",370,"Belarus","BLR",2005,16708.0943,15976.2377,NA,NA,2,2,4
"6833",370,"Belarus","BLR",2006,22340.5941000015,19726.8228000002,NA,NA,2,2,4
"6834",370,"Belarus","BLR",2007,28693.1126000008,24275.2440000005,NA,NA,2,2,4
"6835",370,"Belarus","BLR",2008,39381.2514999985,32570.7805000008,NA,NA,2,2,4
"6836",370,"Belarus","BLR",2009,28563.5756000014,21282.2278000003,NA,NA,2,2,4
"6837",370,"Belarus","BLR",2010,34884.4504000007,25283.4622999996,NA,NA,2,2,4
"6838",370,"Belarus","BLR",2011,45759.0512000018,41418.6695999997,NA,NA,2,2,4
"6839",370,"Belarus","BLR",2012,46404.382200005,46027.5291999999,NA,NA,2,2,4
"6840",370,"Belarus","BLR",2013,43022.5503000042,37132.3006000002,NA,NA,2,2,4
"6841",370,"Belarus","BLR",2014,40787.8698000067,36358.3134999998,NA,NA,2,2,4
"6914",375,"Finland","FIN",1917,NA,NA,NA,NA,NA,NA,4
"6915",375,"Finland","FIN",1918,NA,NA,NA,NA,NA,NA,4
"6916",375,"Finland","FIN",1919,49.2099990844727,17.2600002288818,NA,NA,1,1,4
"6917",375,"Finland","FIN",1920,140.479873657227,113.390090942383,NA,NA,1,1,4
"6918",375,"Finland","FIN",1921,59.4503707885742,56.1383743286133,NA,NA,1,1,4
"6919",375,"Finland","FIN",1922,86.3197326660156,96.7040557861328,NA,NA,1,1,4
"6920",375,"Finland","FIN",1923,123.422668457031,117.788154602051,NA,NA,1,1,4
"6921",375,"Finland","FIN",1924,118.358627319336,124.627624511719,NA,NA,1,1,4
"6922",375,"Finland","FIN",1925,138.951232910156,140.464309692383,NA,NA,1,1,4
"6923",375,"Finland","FIN",1926,142.934936523438,142.178665161133,NA,NA,1,1,4
"6924",375,"Finland","FIN",1927,161.008682250977,159.244888305664,NA,NA,1,1,4
"6925",375,"Finland","FIN",1928,201.635726928711,157.331253051758,NA,NA,1,1,4
"6926",375,"Finland","FIN",1929,176.1201171875,161.778900146484,NA,NA,1,1,4
"6927",375,"Finland","FIN",1930,132.086959838867,136.013336181641,NA,NA,1,1,4
"6928",375,"Finland","FIN",1931,82.607536315918,106.482543945312,NA,NA,1,1,4
"6929",375,"Finland","FIN",1932,54.414493560791,71.9826049804688,NA,NA,1,1,4
"6930",375,"Finland","FIN",1933,73.5223999023438,99.15234375,NA,NA,1,1,4
"6931",375,"Finland","FIN",1934,106.484169006348,138.785858154297,NA,NA,1,1,4
"6932",375,"Finland","FIN",1935,115.488182067871,134.952484130859,NA,NA,1,1,4
"6933",375,"Finland","FIN",1936,139.522247314453,158.13981628418,NA,NA,1,1,4
"6934",375,"Finland","FIN",1937,203.060516357422,204.587295532227,NA,NA,1,1,4
"6935",375,"Finland","FIN",1938,185.692016601562,181.162933349609,NA,NA,1,1,4
"6936",375,"Finland","FIN",1939,164.5,165.699996948242,NA,NA,1,1,4
"6937",375,"Finland","FIN",1940,171.458297729492,53.7724952697754,NA,NA,1,1,4
"6938",375,"Finland","FIN",1941,205.030075073242,86.8563690185547,NA,NA,1,1,4
"6939",375,"Finland","FIN",1942,240.487899780273,122.81672668457,NA,NA,1,1,4
"6940",375,"Finland","FIN",1943,263.919647216797,178.618286132812,NA,NA,1,1,4
"6941",375,"Finland","FIN",1944,182.656829833984,129.80729675293,NA,NA,1,1,4
"6942",375,"Finland","FIN",1945,139.257888793945,107.175071716309,NA,NA,1,1,4
"6943",375,"Finland","FIN",1946,178.399993896484,169.399993896484,NA,NA,1,1,4
"6944",375,"Finland","FIN",1947,345.399993896484,317.600006103516,NA,NA,1,1,4
"6945",375,"Finland","FIN",1948,483,493,NA,NA,1,1,4
"6946",375,"Finland","FIN",1949,410,471,NA,NA,1,1,4
"6947",375,"Finland","FIN",1950,385,389,NA,NA,1,1,4
"6948",375,"Finland","FIN",1951,664,861,NA,NA,1,1,4
"6949",375,"Finland","FIN",1952,784,713,NA,NA,1,1,4
"6950",375,"Finland","FIN",1953,524,568,NA,NA,1,1,4
"6951",375,"Finland","FIN",1954,656,679,NA,NA,1,1,4
"6952",375,"Finland","FIN",1955,764,787,NA,NA,1,1,4
"6953",375,"Finland","FIN",1956,874,773,NA,NA,1,1,4
"6954",375,"Finland","FIN",1957,896,836,NA,NA,1,1,4
"6955",375,"Finland","FIN",1958,725,773,NA,NA,1,1,4
"6956",375,"Finland","FIN",1959,829,834,NA,NA,1,1,4
"6957",375,"Finland","FIN",1960,1053.9,988.1,NA,NA,2,2,4
"6958",375,"Finland","FIN",1961,1145.7,1053,NA,NA,2,2,4
"6959",375,"Finland","FIN",1962,1227.8,1102.9,NA,NA,2,2,4
"6960",375,"Finland","FIN",1963,1202.2,1148.8,NA,NA,2,2,4
"6961",375,"Finland","FIN",1964,1497.7,1289.5,NA,NA,2,2,4
"6962",375,"Finland","FIN",1965,1641.9,1425.9,NA,NA,2,2,4
"6963",375,"Finland","FIN",1966,1727.1,1505.5,NA,NA,2,2,4
"6964",375,"Finland","FIN",1967,1696,1533.6,NA,NA,2,2,4
"6965",375,"Finland","FIN",1968,1592.5,1634.8,NA,NA,2,2,4
"6966",375,"Finland","FIN",1969,2024.65,1986.67,NA,NA,2,2,4
"6967",375,"Finland","FIN",1970,2649.11,2306.4,NA,NA,2,2,4
"6968",375,"Finland","FIN",1971,2789.23,2357.47,NA,NA,2,2,4
"6969",375,"Finland","FIN",1972,3203.36,2947.02,NA,NA,2,2,4
"6970",375,"Finland","FIN",1973,4327.42,3829.35,NA,NA,2,2,4
"6971",375,"Finland","FIN",1974,6859.03,5526.58,NA,NA,2,2,4
"6972",375,"Finland","FIN",1975,7609.16,5495.87,NA,NA,2,2,4
"6973",375,"Finland","FIN",1976,7423.74,6366.97,NA,NA,2,2,4
"6974",375,"Finland","FIN",1977,7605.51,7667.71,NA,NA,2,2,4
"6975",375,"Finland","FIN",1978,7861.44,8568.42,NA,NA,2,2,4
"6976",375,"Finland","FIN",1979,11406.75,11177.76,NA,NA,2,2,4
"6977",375,"Finland","FIN",1980,15615.18,14160.92,NA,NA,2,2,4
"6978",375,"Finland","FIN",1981,14173.63,14011.26,NA,NA,2,2,4
"6979",375,"Finland","FIN",1982,13394.7,13073.9,NA,NA,2,2,4
"6980",375,"Finland","FIN",1983,12815.43,12533.99,NA,NA,2,2,4
"6981",375,"Finland","FIN",1984,12417.07,13479.04,NA,NA,2,2,4
"6982",375,"Finland","FIN",1985,13241.75,13634.99,NA,NA,2,2,4
"6983",375,"Finland","FIN",1986,15335.92,16356.07,NA,NA,2,2,4
"6984",375,"Finland","FIN",1987,19823.71,20012.72,NA,NA,2,2,4
"6985",375,"Finland","FIN",1988,21145.15,21753.9092469295,NA,NA,2,2,4
"6986",375,"Finland","FIN",1989,24432.2351358246,23304.4916464065,NA,NA,2,2,4
"6987",375,"Finland","FIN",1990,26943.9471205526,26569.6659656371,NA,NA,2,2,4
"6988",375,"Finland","FIN",1991,21816.1619453975,23094.3526361663,NA,NA,2,2,4
"6989",375,"Finland","FIN",1992,21082.5518387201,23788.0365842466,NA,NA,2,2,4
"6990",375,"Finland","FIN",1993,18057.8510002805,23346.7671533374,NA,NA,2,2,4
"6991",375,"Finland","FIN",1994,23212.6659921637,29662.2184310274,NA,NA,2,2,4
"6992",375,"Finland","FIN",1995,28113.1721150152,39572.5327123089,NA,NA,2,2,4
"6993",375,"Finland","FIN",1996,29263.9787336221,38434.015634107,NA,NA,2,2,4
"6994",375,"Finland","FIN",1997,29783.5669057235,39315.59996629,NA,NA,2,2,4
"6995",375,"Finland","FIN",1998,31298.7922482934,42104.984355395,NA,NA,2,2,4
"6996",375,"Finland","FIN",1999,32414.0714,42362.267253478,NA,NA,2,2,4
"6997",375,"Finland","FIN",2000,34305.64773465,45867.400748804,NA,NA,2,2,4
"6998",375,"Finland","FIN",2001,32653.3555,43258.4408,NA,NA,2,2,4
"6999",375,"Finland","FIN",2002,33367.8622,44837.5875,NA,NA,2,2,4
"7000",375,"Finland","FIN",2003,42509.3957,53225.309,NA,NA,2,2,4
"7001",375,"Finland","FIN",2004,51452.2306,61590.3001,NA,NA,2,2,4
"7002",375,"Finland","FIN",2005,58692.154,65432.694,NA,NA,2,2,4
"7003",375,"Finland","FIN",2006,69448.8057,77287.9895,NA,NA,2,2,4
"7004",375,"Finland","FIN",2007,81762.4444,90083.2775,NA,NA,2,2,4
"7005",375,"Finland","FIN",2008,92107.5553,96836.5876,NA,NA,2,2,4
"7006",375,"Finland","FIN",2009,60887.9049,62891.2445,NA,NA,2,2,4
"7007",375,"Finland","FIN",2010,68217.381,68074.9329,NA,NA,2,2,4
"7008",375,"Finland","FIN",2011,83344.2884,77052.4022,NA,NA,2,2,4
"7009",375,"Finland","FIN",2012,76078.3406,72139.3049,NA,NA,2,2,4
"7010",375,"Finland","FIN",2013,77157.8832,73393.7661,NA,NA,2,2,4
"7011",375,"Finland","FIN",2014,76294.5158,73046.7267,NA,NA,2,2,4
"7012",380,"Sweden","SWD",1870,37.9403800964355,41.1924133300781,NA,NA,1,1,4
"7013",380,"Sweden","SWD",1871,44.1734428405762,43.0894317626953,NA,NA,1,1,4
"7014",380,"Sweden","SWD",1872,56.25,54.347827911377,NA,NA,1,1,4
"7015",380,"Sweden","SWD",1873,72.7399978637695,59.4700012207031,NA,NA,1,1,4
"7016",380,"Sweden","SWD",1874,82.2200012207031,62.5299987792969,NA,NA,1,1,4
"7017",380,"Sweden","SWD",1875,71.8399963378906,55.3499984741211,NA,NA,1,1,4
"7018",380,"Sweden","SWD",1876,77.8099975585938,60.6199989318848,NA,NA,1,1,4
"7019",380,"Sweden","SWD",1877,81.3099975585938,57.8600006103516,NA,NA,1,1,4
"7020",380,"Sweden","SWD",1878,64.1800003051758,49.3899993896484,NA,NA,1,1,4
"7021",380,"Sweden","SWD",1879,60.6800003051758,49.8899993896484,NA,NA,1,1,4
"7022",380,"Sweden","SWD",1880,75.7799987792969,63.4099998474121,NA,NA,1,1,4
"7023",380,"Sweden","SWD",1881,77.1999969482422,59.810001373291,NA,NA,1,1,4
"7024",380,"Sweden","SWD",1882,80.3499984741211,68.0400009155273,NA,NA,1,1,4
"7025",380,"Sweden","SWD",1883,89.4899978637695,68.7699966430664,NA,NA,1,1,4
"7026",380,"Sweden","SWD",1884,87.3300018310547,63.939998626709,NA,NA,1,1,4
"7027",380,"Sweden","SWD",1885,91.0810775756836,66.4864883422852,NA,NA,1,1,4
"7028",380,"Sweden","SWD",1886,80.8743133544922,62.2950820922852,NA,NA,1,1,4
"7029",380,"Sweden","SWD",1887,78.6486511230469,66.7567596435547,NA,NA,1,1,4
"7030",380,"Sweden","SWD",1888,88.0109024047852,76.8392333984375,NA,NA,1,1,4
"7031",380,"Sweden","SWD",1889,101.362396240234,82.2888259887695,NA,NA,1,1,4
"7032",380,"Sweden","SWD",1890,101.891891479492,82.4324340820312,NA,NA,1,1,4
"7033",380,"Sweden","SWD",1891,99.1913757324219,87.0619964599609,NA,NA,1,1,4
"7034",380,"Sweden","SWD",1892,97.2899703979492,88.8888854980469,NA,NA,1,1,4
"7035",380,"Sweden","SWD",1893,90.9589004516602,89.8630142211914,NA,NA,1,1,4
"7036",380,"Sweden","SWD",1894,94.2622985839844,81.420768737793,NA,NA,1,1,4
"7037",380,"Sweden","SWD",1895,94.5851669311523,85.5587921142578,NA,NA,1,1,4
"7038",380,"Sweden","SWD",1896,98.0769195556641,93.4065933227539,NA,NA,1,1,4
"7039",380,"Sweden","SWD",1897,108.719345092773,97.5476837158203,NA,NA,1,1,4
"7040",380,"Sweden","SWD",1898,120.867210388184,93.4959335327148,NA,NA,1,1,4
"7041",380,"Sweden","SWD",1899,136.684783935547,97.2826080322266,NA,NA,1,1,4
"7042",380,"Sweden","SWD",1900,145.380432128906,106.25,NA,NA,1,1,4
"7043",380,"Sweden","SWD",1901,125,95.9239120483398,NA,NA,1,1,4
"7044",380,"Sweden","SWD",1902,136.784744262695,106.811988830566,NA,NA,1,1,4
"7045",380,"Sweden","SWD",1903,144.021743774414,119.836959838867,NA,NA,1,1,4
"7046",380,"Sweden","SWD",1904,156.712326049805,113.698631286621,NA,NA,1,1,4
"7047",380,"Sweden","SWD",1905,160.796691894531,124.367958068848,NA,NA,1,1,4
"7048",380,"Sweden","SWD",1906,176.731307983398,139.612182617188,NA,NA,1,1,4
"7049",380,"Sweden","SWD",1907,187.222229003906,145.83332824707,NA,NA,1,1,4
"7050",380,"Sweden","SWD",1908,167.039108276367,134.636871337891,NA,NA,1,1,4
"7051",380,"Sweden","SWD",1909,169.613265991211,130.662979125977,NA,NA,1,1,4
"7052",380,"Sweden","SWD",1910,186.564727783203,164.684448242188,NA,NA,1,1,4
"7053",380,"Sweden","SWD",1911,190.60774230957,183.425415039062,NA,NA,1,1,4
"7054",380,"Sweden","SWD",1912,216.897506713867,210.526321411133,NA,NA,1,1,4
"7055",380,"Sweden","SWD",1913,229.414093017578,221.50325012207,NA,NA,1,1,4
"7056",380,"Sweden","SWD",1914,200,212.5,NA,NA,1,1,4
"7057",380,"Sweden","SWD",1915,314.5,362.5,NA,NA,1,1,4
"7058",380,"Sweden","SWD",1916,298.571441650391,408.095245361328,NA,NA,1,1,4
"7059",380,"Sweden","SWD",1917,199.047622680664,364.285705566406,NA,NA,1,1,4
"7060",380,"Sweden","SWD",1918,323.333343505859,354.285705566406,NA,NA,1,1,4
"7061",380,"Sweden","SWD",1919,679.559997558594,422.570007324219,NA,NA,1,1,4
"7062",380,"Sweden","SWD",1920,678.348205566406,467.260986328125,NA,NA,1,1,4
"7063",380,"Sweden","SWD",1921,288.931182861328,252.241516113281,NA,NA,1,1,4
"7064",380,"Sweden","SWD",1922,290.446655273438,300.913208007812,NA,NA,1,1,4
"7065",380,"Sweden","SWD",1923,342.556701660156,302.724517822266,NA,NA,1,1,4
"7066",380,"Sweden","SWD",1924,376.617858886719,339.486511230469,NA,NA,1,1,4
"7067",380,"Sweden","SWD",1925,389.293090820312,365.130065917969,NA,NA,1,1,4
"7068",380,"Sweden","SWD",1926,398.790252685547,380.055145263672,NA,NA,1,1,4
"7069",380,"Sweden","SWD",1927,423.671997070312,434.397888183594,NA,NA,1,1,4
"7070",380,"Sweden","SWD",1928,458.285308837891,420.764862060547,NA,NA,1,1,4
"7071",380,"Sweden","SWD",1929,476.751678466797,484.786804199219,NA,NA,1,1,4
"7072",380,"Sweden","SWD",1930,446.855377197266,416.241485595703,NA,NA,1,1,4
"7073",380,"Sweden","SWD",1931,363.654724121094,282.842559814453,NA,NA,1,1,4
"7074",380,"Sweden","SWD",1932,221.153839111328,182.191925048828,NA,NA,1,1,4
"7075",380,"Sweden","SWD",1933,201.465194702148,197.802200317383,NA,NA,1,1,4
"7076",380,"Sweden","SWD",1934,337.758819580078,337.758819580078,NA,NA,1,1,4
"7077",380,"Sweden","SWD",1935,375,330,NA,NA,1,1,4
"7078",380,"Sweden","SWD",1936,417.713073730469,386.961212158203,NA,NA,1,1,4
"7079",380,"Sweden","SWD",1937,540.320129394531,509.735961914062,NA,NA,1,1,4
"7080",380,"Sweden","SWD",1938,523,463,NA,NA,1,1,4
"7081",380,"Sweden","SWD",1939,630.799987792969,475.700012207031,NA,NA,1,1,4
"7082",380,"Sweden","SWD",1940,477.619049072266,316.190490722656,NA,NA,1,1,4
"7083",380,"Sweden","SWD",1941,399.047607421875,320.238098144531,NA,NA,1,1,4
"7084",380,"Sweden","SWD",1942,424.047607421875,314.047607421875,NA,NA,1,1,4
"7085",380,"Sweden","SWD",1943,433.571441650391,407.619049072266,NA,NA,1,1,4
"7086",380,"Sweden","SWD",1944,400.476196289062,203.33332824707,NA,NA,1,1,4
"7087",380,"Sweden","SWD",1945,258.809509277344,418.571441650391,NA,NA,1,1,4
"7088",380,"Sweden","SWD",1946,945.5,709.400024414062,NA,NA,1,1,4
"7089",380,"Sweden","SWD",1947,1454.09008789062,901.502502441406,NA,NA,1,1,4
"7090",380,"Sweden","SWD",1948,1358,1103,NA,NA,1,1,4
"7091",380,"Sweden","SWD",1949,1155,1134,NA,NA,1,1,4
"7092",380,"Sweden","SWD",1950,1158,1093,NA,NA,1,1,4
"7093",380,"Sweden","SWD",1951,1740,1770,NA,NA,1,1,4
"7094",380,"Sweden","SWD",1952,1703,1560,NA,NA,1,1,4
"7095",380,"Sweden","SWD",1953,1557,1474,NA,NA,1,1,4
"7096",380,"Sweden","SWD",1954,1735,1575,NA,NA,1,1,4
"7097",380,"Sweden","SWD",1955,1958,1717,NA,NA,1,1,4
"7098",380,"Sweden","SWD",1956,2172,1934,NA,NA,1,1,4
"7099",380,"Sweden","SWD",1957,2400,2126,NA,NA,1,1,4
"7100",380,"Sweden","SWD",1958,2340,2077,NA,NA,1,1,4
"7101",380,"Sweden","SWD",1959,2371,2196,NA,NA,1,1,4
"7102",380,"Sweden","SWD",1960,2835.5,2561.3,NA,NA,2,2,4
"7103",380,"Sweden","SWD",1961,2894.8,2733.1,NA,NA,2,2,4
"7104",380,"Sweden","SWD",1962,3084.5,2915.1,NA,NA,2,2,4
"7105",380,"Sweden","SWD",1963,3362.3,3190.5,NA,NA,2,2,4
"7106",380,"Sweden","SWD",1964,3838.8,3663.7,NA,NA,2,2,4
"7107",380,"Sweden","SWD",1965,4362.9,3961.3,NA,NA,2,2,4
"7108",380,"Sweden","SWD",1966,4568.3,4268.3,NA,NA,2,2,4
"7109",380,"Sweden","SWD",1967,4697.9,4524.2,NA,NA,2,2,4
"7110",380,"Sweden","SWD",1968,5117.2,4932.2,NA,NA,2,2,4
"7111",380,"Sweden","SWD",1969,5903,5689,NA,NA,2,2,4
"7112",380,"Sweden","SWD",1970,7005.2,6781.3,NA,NA,2,2,4
"7113",380,"Sweden","SWD",1971,7076.1,7459.6,NA,NA,2,2,4
"7114",380,"Sweden","SWD",1972,8061.7,8758.1,NA,NA,2,2,4
"7115",380,"Sweden","SWD",1973,10625.5,12163.5,NA,NA,2,2,4
"7116",380,"Sweden","SWD",1974,16456.4,15899,NA,NA,2,2,4
"7117",380,"Sweden","SWD",1975,18030.7,17341.3,NA,NA,2,2,4
"7118",380,"Sweden","SWD",1976,19156.9,18434.6,NA,NA,2,2,4
"7119",380,"Sweden","SWD",1977,20114.3,19042.7,NA,NA,2,2,4
"7120",380,"Sweden","SWD",1978,20586.8,21784.6,NA,NA,2,2,4
"7121",380,"Sweden","SWD",1979,28735.4,27529.6,NA,NA,2,2,4
"7122",380,"Sweden","SWD",1980,31388,28278.2,NA,NA,2,2,4
"7123",380,"Sweden","SWD",1981,27066,26335,NA,NA,2,2,4
"7124",380,"Sweden","SWD",1982,26006.7,24758.5,NA,NA,2,2,4
"7125",380,"Sweden","SWD",1983,24545.3,25142.6,NA,NA,2,2,4
"7126",380,"Sweden","SWD",1984,24644.9,26923,NA,NA,2,2,4
"7127",380,"Sweden","SWD",1985,26365.4,27690.2,NA,NA,2,2,4
"7128",380,"Sweden","SWD",1986,29826.6,34205.6,NA,NA,2,2,4
"7129",380,"Sweden","SWD",1987,37574.6,41092.1,NA,NA,2,2,4
"7130",380,"Sweden","SWD",1988,42072.5,46233.1692978235,NA,NA,2,2,4
"7131",380,"Sweden","SWD",1989,44843.8733595042,47704.8044689811,NA,NA,2,2,4
"7132",380,"Sweden","SWD",1990,49353.9991889426,53066.4649295505,NA,NA,2,2,4
"7133",380,"Sweden","SWD",1991,45406.2663879314,51189.3498467499,NA,NA,2,2,4
"7134",380,"Sweden","SWD",1992,45535.7354169777,51994.5565768721,NA,NA,2,2,4
"7135",380,"Sweden","SWD",1993,39055.2214107463,46463.2616374974,NA,NA,2,2,4
"7136",380,"Sweden","SWD",1994,48051.815909082,56867.1340090747,NA,NA,2,2,4
"7137",380,"Sweden","SWD",1995,64567.9491116526,79619.6093775145,NA,NA,2,2,4
"7138",380,"Sweden","SWD",1996,66584.1447030106,84469.8988314745,NA,NA,2,2,4
"7139",380,"Sweden","SWD",1997,65437.2668391059,82701.4471959969,NA,NA,2,2,4
"7140",380,"Sweden","SWD",1998,68238.3777475219,84725.9763154563,NA,NA,2,2,4
"7141",380,"Sweden","SWD",1999,62695.1075536055,84793.4649120505,NA,NA,2,2,4
"7142",380,"Sweden","SWD",2000,72954.3597676443,87875.9753101974,NA,NA,2,2,4
"7143",380,"Sweden","SWD",2001,63541.5201653123,78181.5649532798,NA,NA,2,2,4
